CustomerID,Recency,Frequency,Monetary,AvgOrderValue,UniqueProducts,TotalQuantity,CLV,Churn
15246.0,191,1,266.25,14.791666666666666,18,112,266.25,1
15247.0,100,3,611.11,50.92583333333334,10,353,611.11,1
15248.0,47,4,1865.03,16.80207207207207,103,1057,1865.03,0
15249.0,66,6,2489.79,15.960192307692308,122,1390,2489.79,0
15250.0,276,1,60.0,20.0,3,48,60.0,1
15251.0,50,16,9768.49,78.14792,100,5896,9768.49,0
15252.0,53,5,1312.28,17.0425974025974,73,893,1312.28,0
15253.0,35,6,1117.99,16.939242424242423,58,713,1117.99,0
15254.0,182,3,773.04,15.460799999999999,47,435,773.04,1
15255.0,32,10,2756.52,19.01048275862069,101,1706,2756.52,0
15256.0,197,1,71.95,17.9875,4,37,71.95,1
15257.0,50,1,368.75,73.75,5,25,368.75,0
15259.0,148,4,1182.3799999999999,20.74350877192982,50,631,1182.3799999999999,1
15260.0,8,24,7317.61,22.446656441717792,162,3824,7317.61,0
15261.0,17,3,1253.18,17.166849315068493,70,536,1253.18,0
15262.0,16,2,239.87,14.991875,14,145,239.87,0
15264.0,115,2,450.46000000000004,13.248823529411766,32,176,450.46000000000004,1
15265.0,240,2,1839.52,16.57225225225225,109,958,1839.52,1
15266.0,15,5,722.4,18.06,37,217,722.4,0
15268.0,114,4,941.2500000000001,34.861111111111114,21,422,941.2500000000001,1
15269.0,16,2,816.56,24.744242424242422,32,346,816.56,0
15270.0,24,22,4942.99,33.62578231292517,55,2189,4942.99,0
15271.0,1,11,2097.95,6.30015015015015,248,1208,2097.95,0
15272.0,86,4,1309.01,5.87,209,355,1309.01,0
15273.0,235,1,228.96,228.96,1,216,228.96,1
15276.0,30,4,472.67,3.5539097744360904,115,252,472.67,0
15277.0,61,1,220.44,15.745714285714286,14,168,220.44,0
15278.0,197,4,496.15999999999997,17.10896551724138,29,458,496.15999999999997,1
15279.0,1,6,1264.33,16.209358974358974,58,549,1264.33,0
15280.0,124,2,284.4,6.463636363636363,39,353,284.4,1
15281.0,14,10,6077.67,15.425558375634518,337,3988,6077.67,0
15282.0,206,1,348.59,12.91074074074074,27,395,348.59,1
15283.0,26,4,135.43,13.543000000000001,9,25,135.43,0
15284.0,136,1,24.75,24.75,1,5,24.75,1
15285.0,43,1,94.92,15.82,6,120,94.92,0
15287.0,15,3,369.34000000000003,23.083750000000002,13,577,369.34000000000003,0
15288.0,1,6,1574.51,17.302307692307693,78,627,1574.51,0
15289.0,57,3,635.61,15.89025,33,613,635.61,0
15290.0,29,9,2551.81,28.67202247191011,34,2065,2551.81,0
15291.0,9,34,8854.73,56.04259493670886,81,2594,8854.73,0
15293.0,301,1,247.5,13.026315789473685,19,178,247.5,1
15294.0,36,2,222.3,13.076470588235296,15,95,222.3,0
15295.0,290,1,207.04,3.9815384615384612,50,139,207.04,1
15296.0,49,10,6593.82,19.05728323699422,253,3669,6593.82,0
15298.0,2,16,4581.93,17.69084942084942,146,3142,4581.93,0
15299.0,8,7,3456.5299999999997,432.06624999999997,6,2503,3456.5299999999997,0
15301.0,4,6,2533.09,18.489708029197082,106,1515,2533.09,0
15302.0,358,2,291.05,18.190625,15,101,291.05,1
15303.0,201,3,604.76,15.119,36,262,604.76,1
15304.0,4,2,225.15,37.525,5,29,225.15,0
15305.0,191,1,93.6,18.72,5,40,93.6,1
15306.0,136,7,2306.63,21.967904761904762,80,2263,2306.63,1
15309.0,246,10,715.53,11.73,49,417,715.53,1
15310.0,114,1,1634.64,36.32533333333333,45,1476,1634.64,1
15311.0,1,158,54033.21,24.460484382073336,601,31975,54033.21,0
15312.0,19,9,1995.39,17.054615384615385,90,1176,1995.39,0
15314.0,32,3,472.67999999999995,17.506666666666664,25,425,472.67999999999995,0
15317.0,313,2,112.05000000000001,18.675,6,39,112.05000000000001,1
15321.0,53,14,3909.92,17.5332735426009,187,2451,3909.92,0
15322.0,112,1,711.18,17.345853658536583,41,555,711.18,1
15323.0,169,4,320.9,8.672972972972973,30,139,320.9,1
15324.0,337,1,140.22000000000003,17.527500000000003,8,74,140.22000000000003,1
15325.0,31,8,1434.52,8.104632768361581,141,1143,1434.52,0
15326.0,232,9,1218.1100000000001,10.411196581196583,79,934,1218.1100000000001,1
15328.0,43,1,107.24,13.405,8,88,107.24,0
15329.0,1,16,1711.98,14.886782608695652,61,677,1711.98,0
15331.0,135,4,755.41,16.42195652173913,41,697,755.41,1
15332.0,2,6,4892.68,31.770649350649354,113,2306,4892.68,0
15336.0,37,1,240.5,16.033333333333335,15,84,240.5,0
15337.0,38,2,344.72,14.363333333333335,21,192,344.72,0
15338.0,313,1,277.93,4.791896551724138,56,148,277.93,1
15339.0,57,8,1069.7,7.640714285714286,108,681,1069.7,0
15340.0,197,1,105.5,15.071428571428571,7,76,105.5,1
15341.0,85,2,380.5,47.5625,8,194,380.5,0
15346.0,53,3,339.23,16.153809523809525,20,113,339.23,0
15347.0,2,6,1132.3,29.79736842105263,29,536,1132.3,0
15350.0,9,2,547.6,18.253333333333334,26,272,547.6,0
15351.0,5,7,1745.09,11.480855263157894,103,725,1745.09,0
15352.0,184,1,111.15,3.269117647058824,34,40,111.15,1
15353.0,3,7,2314.1,7.41698717948718,247,1179,2314.1,0
15354.0,234,7,-94.8,-13.542857142857143,1,-1,-94.8,1
15356.0,4,4,664.66,3.0349771689497715,153,324,664.66,0
15357.0,318,1,-36.75,-36.75,1,-1,-36.75,1
15358.0,1,28,8602.55,14.555922165820641,265,8292,8602.55,0
15359.0,190,9,162.6,9.564705882352941,10,130,162.6,1
15361.0,162,3,270.15000000000003,90.05000000000001,3,37,270.15000000000003,1
15362.0,84,2,613.08,15.327000000000002,38,368,613.08,0
15363.0,8,2,678.11,19.37457142857143,32,383,678.11,0
15365.0,39,6,2242.81,21.565480769230767,82,1047,2242.81,0
15366.0,45,5,1786.57,19.006063829787234,67,1826,1786.57,0
15367.0,54,8,3138.04,16.96237837837838,148,1881,3138.04,0
15368.0,30,1,275.8,68.95,4,176,275.8,0
15369.0,10,12,3305.88,32.09592233009709,46,1756,3305.88,0
15370.0,46,1,1352.96,27.0592,50,567,1352.96,0
15371.0,298,1,59.400000000000006,59.400000000000006,1,12,59.400000000000006,1
15372.0,86,9,3947.02,119.60666666666667,19,3412,3947.02,0
15373.0,7,6,1002.9300000000001,14.748970588235295,49,268,1002.9300000000001,0
15374.0,260,1,139.32,19.90285714285714,6,164,139.32,1
15375.0,326,1,60.959999999999994,10.159999999999998,6,84,60.959999999999994,1
15377.0,18,5,1179.95,53.63409090909091,15,249,1179.95,0
15378.0,98,2,246.5,20.541666666666668,8,130,246.5,1
15379.0,36,1,1174.55,17.02246376811594,69,695,1174.55,0
15380.0,1,8,1739.8400000000001,91.57052631578948,6,640,1739.8400000000001,0
15381.0,59,4,1290.77,75.92764705882352,16,630,1290.77,0
15382.0,10,12,7718.64,22.97214285714286,196,5127,7718.64,0
15383.0,318,1,-10.5,-10.5,1,-1,-10.5,1
15384.0,8,3,1378.73,17.45227848101266,70,1168,1378.73,0
15385.0,28,2,625.2,69.46666666666667,8,267,625.2,0
15387.0,128,1,468.65,23.432499999999997,20,335,468.65,1
15389.0,36,4,2233.8,446.76000000000005,2,3540,2233.8,0
15390.0,32,2,1216.66,15.800779220779221,77,894,1216.66,0
15391.0,206,2,282.92,21.763076923076923,12,108,282.92,1
15392.0,10,3,1376.0900000000001,22.934833333333337,48,867,1376.0900000000001,0
15393.0,203,3,659.48,20.60875,29,228,659.48,1
15394.0,31,9,3067.86,21.304583333333333,101,1458,3067.86,0
15396.0,219,1,508.20000000000005,254.10000000000002,2,156,508.20000000000005,1
15400.0,56,3,586.1,39.07333333333334,11,272,586.1,0
15401.0,88,2,216.95000000000002,15.496428571428572,14,93,216.95000000000002,0
15402.0,23,5,1189.87,13.075494505494504,58,1338,1189.87,0
15403.0,127,2,170.88,21.36,6,492,170.88,1
15404.0,11,1,257.06,16.06625,16,334,257.06,0
15405.0,212,1,310.74,14.124545454545455,22,155,310.74,1
15406.0,89,2,465.15999999999997,6.741449275362318,66,293,465.15999999999997,0
15409.0,337,2,117.2,9.766666666666667,9,54,117.2,1
15410.0,204,2,1234.88,30.872000000000003,32,702,1234.88,1
15413.0,66,7,-2531.3799999999997,-93.75481481481481,21,2692,-2531.3799999999997,0
15416.0,114,4,580.28,15.683243243243243,37,329,580.28,1
15418.0,61,2,449.42,6.609117647058824,64,264,449.42,0
15420.0,70,6,743.0,13.267857142857142,52,844,743.0,0
15421.0,21,6,2854.98,10.855437262357414,160,1427,2854.98,0
15422.0,15,6,1517.32,13.194086956521739,79,671,1517.32,0
15423.0,217,3,175.64,11.709333333333332,12,92,175.64,1
15424.0,99,1,214.44,13.4025,16,319,214.44,1
15425.0,36,4,1941.1200000000001,13.574265734265735,114,1041,1941.1200000000001,0
15426.0,4,6,1129.9,4.891341991341991,199,533,1129.9,0
15428.0,23,3,668.97,17.60447368421053,35,245,668.97,0
15430.0,103,3,903.75,22.04268292682927,36,301,903.75,1
15431.0,138,1,153.24,76.62,2,84,153.24,1
15432.0,163,3,130.07,16.25875,6,25,130.07,1
15434.0,10,7,1519.63,18.995375000000003,60,775,1519.63,0
15437.0,276,1,193.29000000000002,16.1075,12,98,193.29000000000002,1
15439.0,40,4,1269.05,22.264035087719297,49,572,1269.05,0
15441.0,32,3,1254.21,22.003684210526316,45,587,1254.21,0
15443.0,110,8,1865.6,7.316078431372548,212,1024,1865.6,1
15445.0,226,1,171.0,19.0,9,60,171.0,1
15446.0,12,5,391.65,3.4355263157894735,91,261,391.65,0
15447.0,163,5,329.76,15.702857142857143,20,142,329.76,1
15448.0,310,1,294.17,14.008095238095239,21,255,294.17,1
15451.0,70,2,226.86,3.781,56,76,226.86,0
15452.0,26,3,1256.63,8.787622377622379,126,807,1256.63,0
15454.0,254,1,126.89,8.459333333333333,15,60,126.89,1
15455.0,233,1,38.25,19.125,2,3,38.25,1
15456.0,39,7,1656.93,9.80431952662722,105,2094,1656.93,0
15458.0,38,1,208.79999999999998,34.8,6,144,208.79999999999998,0
15459.0,53,2,202.82999999999998,28.975714285714282,6,121,202.82999999999998,0
15461.0,96,3,391.29999999999995,78.25999999999999,4,226,391.29999999999995,1
15462.0,81,1,502.45,16.74833333333333,30,323,502.45,0
15465.0,5,16,5261.63,31.69656626506024,77,1504,5261.63,0
15466.0,25,3,1225.93,5.980146341463415,172,695,1225.93,0
15468.0,21,2,949.02,16.08508474576271,56,1240,949.02,0
15469.0,63,2,329.90000000000003,16.495,19,130,329.90000000000003,0
15470.0,211,1,63.419999999999995,15.854999999999999,4,232,63.419999999999995,1
15471.0,16,2,837.53,10.213780487804877,67,414,837.53,0
15473.0,80,1,274.8,91.60000000000001,3,104,274.8,0
15474.0,231,1,150.35,7.913157894736842,19,55,150.35,1
15476.0,16,5,2180.28,27.253500000000003,67,1168,2180.28,0
15477.0,285,1,368.4,184.2,2,216,368.4,1
15478.0,211,1,583.56,23.342399999999998,24,319,583.56,1
15479.0,369,1,147.4,16.37777777777778,9,38,147.4,1
15480.0,101,6,2686.75,15.62063953488372,162,1547,2686.75,1
15481.0,37,1,1993.34,52.456315789473685,38,1450,1993.34,0
15482.0,22,8,1539.1099999999997,29.598269230769226,42,1511,1539.1099999999997,0
15483.0,21,6,592.56,3.203027027027027,149,614,592.56,0
15484.0,176,2,1061.69,20.03188679245283,53,924,1061.69,1
15485.0,9,6,3039.01,38.961666666666666,47,1235,3039.01,0
15486.0,163,1,102.0,102.0,1,40,102.0,1
15487.0,315,1,231.32,16.52285714285714,14,144,231.32,1
15488.0,92,4,340.6,37.84444444444445,8,178,340.6,1
15489.0,36,8,1237.3300000000002,18.19602941176471,43,632,1237.3300000000002,0
15490.0,66,2,181.35,6.975,22,72,181.35,0
15493.0,25,4,2168.27,6.712910216718266,201,655,2168.27,0
15494.0,114,4,2412.92,9.768906882591093,220,1912,2412.92,1
15495.0,15,1,246.5,12.325,20,194,246.5,0
15496.0,267,1,146.14000000000001,6.6427272727272735,22,98,146.14000000000001,1
15497.0,10,8,7383.76,69.00710280373832,61,2310,7383.76,0
15498.0,2,23,11374.35,24.566630669546438,341,6465,11374.35,0
15499.0,359,1,158.65,3.8695121951219513,40,59,158.65,1
15501.0,40,2,399.95,5.796376811594203,64,205,399.95,0
15502.0,4,10,3071.87,18.845828220858895,115,1531,3071.87,0
15503.0,362,1,116.26,2.279607843137255,50,60,116.26,1
15504.0,156,4,339.92,6.5369230769230775,33,107,339.92,1
15506.0,17,3,1058.25,9.448660714285714,82,795,1058.25,0
15509.0,16,1,152.41,5.861923076923077,26,58,152.41,0
15512.0,26,2,210.58,8.423200000000001,22,167,210.58,0
15513.0,1,21,12744.37,48.82900383141763,156,5070,12744.37,0
15514.0,15,7,2368.34,15.684370860927153,97,1989,2368.34,0
15515.0,23,1,171.81,24.544285714285714,7,131,171.81,0
15518.0,15,10,2183.84,9.061576763485478,166,1507,2183.84,0
15519.0,19,2,344.61,9.313783783783784,34,116,344.61,0
15521.0,36,11,4091.34,18.51285067873303,121,2667,4091.34,0
15523.0,24,17,16707.23,79.5582380952381,64,15478,16707.23,0
15524.0,242,1,151.4,18.925,8,24,151.4,1
15525.0,9,2,430.78,5.983055555555556,66,253,430.78,0
15527.0,30,21,2673.46,14.220531914893618,121,1097,2673.46,0
15529.0,2,2,1116.72,8.092173913043478,133,992,1116.72,0
15530.0,148,1,311.37,8.896285714285714,31,390,311.37,1
15532.0,12,6,2174.12,5.940218579234973,281,822,2174.12,0
15534.0,361,1,162.25,20.28125,8,63,162.25,1
15535.0,1,4,515.97,8.5995,50,177,515.97,0
15536.0,45,1,259.09,16.193125,16,242,259.09,0
15538.0,173,11,3036.1,94.878125,20,989,3036.1,1
15540.0,11,1,247.38,15.46125,16,244,247.38,0
15542.0,148,4,833.16,3.654210526315789,212,401,833.16,1
15543.0,95,1,114.4,4.085714285714286,28,81,114.4,1
15544.0,8,16,4591.61,15.204006622516555,125,3901,4591.61,0
15545.0,7,1,135.32999999999998,4.365483870967742,31,75,135.32999999999998,0
15546.0,242,3,539.5500000000001,29.975000000000005,6,99,539.5500000000001,1
15547.0,12,14,5132.95,8.032785602503912,366,3277,5132.95,0
15548.0,231,1,158.09,6.8734782608695655,23,64,158.09,1
15549.0,57,5,652.7,13.887234042553192,43,242,652.7,0
15550.0,14,10,1412.22,7.97864406779661,139,836,1412.22,0
15551.0,30,8,1192.95,10.284051724137932,95,570,1192.95,0
15552.0,259,1,162.4,12.492307692307692,13,106,162.4,1
15555.0,1,28,6946.53,8.704924812030075,438,4303,6946.53,0
15558.0,275,2,131.88,5.495,23,49,131.88,1
15559.0,204,1,1109.4,17.893548387096775,62,526,1109.4,1
15560.0,33,2,153.52,15.352,10,72,153.52,0
15561.0,19,4,1133.8,17.443076923076923,44,1067,1133.8,0
15562.0,60,2,536.88,16.7775,31,521,536.88,0
15563.0,141,4,1453.98,10.027448275862069,111,1492,1453.98,1
15564.0,99,2,70.74000000000001,17.685000000000002,4,42,70.74000000000001,1
15566.0,28,2,227.87,18.989166666666666,9,153,227.87,0
15569.0,26,5,2207.74,20.254495412844033,102,1068,2207.74,0
15570.0,5,15,5096.82,11.177236842105263,302,2180,5096.82,0
15571.0,22,10,3241.92,5.970386740331492,410,2147,3241.92,0
15572.0,16,3,1431.78,10.929618320610686,113,876,1431.78,0
15573.0,254,3,597.23,5.238859649122807,104,415,597.23,1
15574.0,8,4,732.84,3.9828260869565217,159,477,732.84,0
15575.0,255,1,30.1,10.033333333333333,3,6,30.1,1
15577.0,359,2,137.15,6.8575,20,31,137.15,1
15579.0,19,5,887.78,7.587863247863248,106,520,887.78,0
15580.0,12,14,1216.15,4.787992125984252,155,902,1216.15,0
15581.0,2,30,2333.36,3.8954257095158598,456,2787,2333.36,0
15583.0,12,1,95.96,2.4605128205128204,37,56,95.96,0
15584.0,35,2,547.34,5.585102040816327,93,170,547.34,0
15586.0,227,4,1128.66,28.94,30,1302,1128.66,1
15587.0,28,3,608.4000000000001,121.68000000000002,3,216,608.4000000000001,0
15588.0,313,1,579.6,144.9,4,96,579.6,1
15590.0,18,5,1496.6,17.20229885057471,75,832,1496.6,0
15591.0,218,3,217.9,31.12857142857143,6,58,217.9,1
15595.0,123,1,357.6,89.4,4,144,357.6,1
15596.0,1,8,1680.25,16.313106796116504,65,805,1680.25,0
15597.0,211,1,238.8,15.92,15,114,238.8,1
15598.0,63,1,307.34,13.969999999999999,22,244,307.34,0
15599.0,81,1,488.32,15.752258064516129,31,380,488.32,0
15600.0,64,5,1178.71,15.928513513513513,56,651,1178.71,0
15601.0,8,19,8173.860000000001,17.540472103004294,161,6072,8173.860000000001,0
15602.0,4,11,1892.3400000000001,21.751034482758623,47,1196,1892.3400000000001,0
15603.0,269,2,26.25,8.75,2,21,26.25,1
15605.0,9,6,735.1700000000001,16.337111111111113,37,267,735.1700000000001,0
15606.0,26,8,2310.83,33.98279411764706,47,723,2310.83,0
15607.0,179,12,1473.81,14.449117647058824,84,1232,1473.81,1
15608.0,51,1,692.3,15.384444444444444,45,548,692.3,0
15611.0,10,17,1289.98,23.45418181818182,24,224,1289.98,0
15613.0,246,1,433.71999999999997,16.063703703703702,27,700,433.71999999999997,1
15614.0,64,7,3008.86,35.39835294117647,74,1606,3008.86,0
15615.0,26,27,10922.03,22.519649484536085,194,6562,10922.03,0
15616.0,74,1,317.11,24.393076923076926,13,137,317.11,0
15617.0,32,3,828.5500000000001,19.727380952380955,41,485,828.5500000000001,0
15620.0,36,2,385.53000000000003,12.047812500000001,29,329,385.53000000000003,0
15622.0,60,14,4093.55,16.50625,198,2409,4093.55,0
15623.0,29,7,2136.02,24.000224719101123,77,962,2136.02,0
15625.0,12,6,1698.69,15.584311926605505,78,1827,1698.69,0
15626.0,45,2,373.57,11.32030303030303,31,367,373.57,0
15627.0,93,2,566.9,23.620833333333334,23,344,566.9,1
15628.0,2,12,2737.7200000000003,16.393532934131738,86,1915,2737.7200000000003,0
15629.0,86,4,2240.9,29.102597402597404,39,1518,2240.9,0
15630.0,280,1,295.05,14.752500000000001,20,187,295.05,1
15631.0,278,1,596.67,15.299230769230768,39,525,596.67,1
15633.0,145,18,4156.91,22.59190217391304,77,2014,4156.91,1
15634.0,19,1,311.1,16.373684210526317,19,128,311.1,0
15635.0,31,1,100.35,50.175,2,5,100.35,0
15636.0,73,2,719.82,22.494375,27,276,719.82,0
15637.0,49,4,574.23,22.08576923076923,23,523,574.23,0
15638.0,14,8,2231.2,82.63703703703703,20,1130,2231.2,0
15639.0,85,4,603.01,12.83,40,509,603.01,0
15640.0,8,18,11372.07,39.62393728222997,140,5729,11372.07,0
15641.0,32,8,3458.35,18.012239583333333,168,2860,3458.35,0
15642.0,365,1,105.78000000000002,17.630000000000003,6,270,105.78000000000002,1
15645.0,38,3,430.56,25.327058823529413,16,134,430.56,0
15646.0,8,3,526.97,10.5394,50,657,526.97,0
15647.0,51,1,169.0,15.363636363636363,11,124,169.0,0
15649.0,3,3,1354.35,135.435,8,293,1354.35,0
15650.0,151,3,539.03,14.568378378378378,33,207,539.03,1
15651.0,56,2,612.76,21.884285714285713,28,392,612.76,0
15652.0,23,5,1059.7,12.923170731707318,76,447,1059.7,0
15658.0,8,6,1311.44,17.25578947368421,58,430,1311.44,0
15659.0,22,2,226.04,22.604,8,50,226.04,0
15660.0,1,7,1212.13,17.07225352112676,44,843,1212.13,0
15661.0,15,6,906.15,23.234615384615385,26,543,906.15,0
15662.0,297,2,283.73,23.644166666666667,12,145,283.73,1
15664.0,64,5,853.72,15.522181818181819,47,370,853.72,0
15665.0,47,3,1764.86,10.320818713450292,122,1123,1764.86,0
15666.0,108,2,632.9399999999999,9.44686567164179,62,469,632.9399999999999,1
15670.0,183,2,142.15,17.76875,7,33,142.15,1
15672.0,361,1,45.300000000000004,15.100000000000001,3,10,45.300000000000004,1
15673.0,87,6,3473.14,26.512519083969465,95,1822,3473.14,0
15674.0,53,10,4473.83,18.718953974895395,199,2369,4473.83,0
15675.0,40,1,218.35,15.596428571428572,14,97,218.35,0
15677.0,57,2,648.4,16.625641025641023,32,356,648.4,0
15678.0,31,2,1473.24,18.4155,67,838,1473.24,0
15680.0,2,10,3130.8,16.477894736842106,129,2112,3130.8,0
15681.0,15,10,1533.84,42.60666666666666,23,570,1533.84,0
15682.0,235,3,316.99,12.191923076923077,25,221,316.99,1
15683.0,109,1,330.79,20.674375,16,201,330.79,1
15684.0,183,6,147.8,10.557142857142859,10,72,147.8,1
15685.0,86,1,55.980000000000004,3.2929411764705883,17,36,55.980000000000004,0
15686.0,56,1,90.0,90.0,1,72,90.0,0
15688.0,54,1,190.57,7.058148148148148,26,95,190.57,0
15689.0,253,1,266.93,17.795333333333335,15,123,266.93,1
15691.0,30,4,375.0,28.846153846153847,10,130,375.0,0
15693.0,295,1,37.5,37.5,1,30,37.5,1
15694.0,1,16,4142.86,49.319761904761904,43,950,4142.86,0
15695.0,233,2,721.06,19.488108108108108,35,272,721.06,1
15696.0,57,9,1113.01,17.666825396825395,36,361,1113.01,0
15697.0,325,1,246.75,17.625,14,127,246.75,1
15698.0,260,1,46.2,23.1,2,60,46.2,1
15702.0,112,2,140.39000000000001,4.679666666666667,30,103,140.39000000000001,1
15704.0,129,4,1367.26,15.36247191011236,76,656,1367.26,1
15708.0,5,5,948.97,9.037809523809525,57,364,948.97,0
15709.0,225,1,194.6,9.266666666666666,20,48,194.6,1
15710.0,53,1,898.87,8.171545454545454,110,641,898.87,0
15711.0,192,2,420.25,16.81,25,199,420.25,1
15712.0,15,8,2395.1,21.009649122807016,69,790,2395.1,0
15713.0,2,4,639.24,14.866046511627907,39,357,639.24,0
15714.0,89,3,453.93,32.42357142857143,14,175,453.93,0
15715.0,191,5,658.02,17.316315789473684,33,246,658.02,1
15716.0,5,8,1913.55,9.289077669902913,141,1070,1913.55,0
15717.0,57,4,456.70000000000005,26.864705882352943,13,154,456.70000000000005,0
15718.0,176,1,293.79,16.32166666666667,18,95,293.79,1
15719.0,17,25,5090.45,5.988764705882352,283,2626,5090.45,0
15720.0,186,1,140.49,5.6196,25,46,140.49,1
15722.0,81,9,2926.09,23.5975,77,1241,2926.09,0
15723.0,47,3,740.0,8.705882352941176,77,354,740.0,0
15724.0,29,2,87.5,10.9375,6,42,87.5,0
15726.0,26,1,321.91,13.99608695652174,23,123,321.91,0
15727.0,23,8,4212.65,10.970442708333332,278,2845,4212.65,0
15728.0,15,2,544.6,45.38333333333333,10,132,544.6,0
15729.0,29,3,92.7,13.242857142857144,5,16,92.7,0
15730.0,15,3,599.8,14.28095238095238,40,370,599.8,0
15731.0,189,1,125.3,15.6625,8,122,125.3,1
15732.0,8,11,1343.4,14.44516129032258,53,1137,1343.4,0
15734.0,72,2,923.85,54.34411764705882,14,170,923.85,0
15735.0,57,1,327.68,17.246315789473684,19,206,327.68,0
15736.0,66,3,1668.67,16.200679611650486,95,1199,1668.67,0
15738.0,1,28,8553.35,26.318,64,6297,8553.35,0
15741.0,94,2,208.62,17.385,11,70,208.62,1
15742.0,255,1,156.87,3.82609756097561,41,51,156.87,1
15747.0,11,7,1551.22,12.214330708661418,78,877,1551.22,0
15748.0,85,2,465.45000000000005,29.090625000000003,16,211,465.45000000000005,0
15750.0,1,18,4240.071,11.45965135135135,252,2785,4240.071,0
15751.0,96,14,1318.84,9.842089552238805,90,437,1318.84,1
15752.0,8,3,1557.96,7.989538461538462,174,985,1557.96,0
15754.0,129,8,2546.19,24.020660377358492,90,1558,2546.19,1
15755.0,15,12,3618.07,15.528197424892705,181,2602,3618.07,0
15757.0,22,4,2225.94,15.040135135135136,127,1266,2225.94,0
15759.0,84,7,557.94,42.91846153846154,7,458,557.94,0
15760.0,266,5,-5795.87,-1159.174,1,-1,-5795.87,1
15761.0,78,1,143.05,28.610000000000003,5,31,143.05,0
15764.0,70,4,1207.81,17.011408450704224,69,889,1207.81,0
15765.0,302,1,370.63,14.8252,25,335,370.63,1
15766.0,80,3,484.6,28.50588235294118,15,160,484.6,0
15767.0,277,2,-242.70000000000002,-26.96666666666667,9,-50,-242.70000000000002,1
15768.0,112,32,14685.43,12.413719357565512,418,3969,14685.43,1
15769.0,7,23,32445.66,337.975625,12,19430,32445.66,0
15770.0,248,1,321.45,17.858333333333334,18,67,321.45,1
15771.0,240,3,1006.54,35.94785714285714,26,512,1006.54,1
15772.0,54,1,280.88,17.555,16,110,280.88,0
15773.0,45,1,138.84,3.7524324324324327,37,99,138.84,0
15774.0,45,6,1011.8000000000001,11.765116279069769,70,377,1011.8000000000001,0
15775.0,267,1,45.6,22.8,2,192,45.6,1
15777.0,32,4,710.55,37.397368421052626,15,220,710.55,0
15778.0,67,1,307.95,18.11470588235294,17,101,307.95,0
15779.0,99,2,124.08000000000001,15.510000000000002,8,20,124.08000000000001,1
15782.0,66,2,1391.71,73.24789473684211,19,979,1391.71,0
15784.0,103,2,848.3299999999999,19.72860465116279,33,381,848.3299999999999,1
15785.0,10,18,3521.58,22.43044585987261,78,2833,3521.58,0
15786.0,46,4,3558.65,17.617079207920792,166,2562,3558.65,0
15788.0,136,2,215.53,14.368666666666666,14,112,215.53,1
15789.0,67,6,1580.71,13.745304347826087,90,2037,1580.71,0
15791.0,142,6,1937.35,18.628365384615385,74,1219,1937.35,1
15792.0,35,2,933.84,16.383157894736843,57,606,933.84,0
15793.0,14,5,1433.96,79.66444444444444,9,1132,1433.96,0
15794.0,372,2,777.0,51.8,15,288,777.0,1
15795.0,66,7,1369.8600000000001,15.39168539325843,74,830,1369.8600000000001,0
15796.0,10,12,2352.09,14.16921686746988,111,855,2352.09,0
15797.0,217,2,613.6800000000001,153.42000000000002,4,408,613.6800000000001,1
15798.0,128,3,1535.37,18.49843373493976,73,915,1535.37,1
15799.0,54,1,537.1999999999999,9.592857142857142,54,386,537.1999999999999,0
15800.0,89,5,530.18,4.6102608695652165,97,243,530.18,0
15803.0,81,3,1513.84,35.20558139534884,42,740,1513.84,0
15805.0,21,20,4256.75,16.959163346613547,180,2770,4256.75,0
15807.0,44,3,903.67,22.04073170731707,41,1101,903.67,0
15808.0,5,20,14350.93,22.249503875968994,315,5750,14350.93,0
15809.0,91,3,463.67,19.319583333333334,22,398,463.67,1
15810.0,22,6,1579.3700000000001,19.498395061728395,48,773,1579.3700000000001,0
15811.0,1,2,1557.38,9.983205128205128,120,805,1557.38,0
15812.0,71,8,3385.03,39.823882352941176,57,2510,3385.03,0
15814.0,29,2,689.11,26.50423076923077,23,457,689.11,0
15816.0,178,3,93.3,7.7749999999999995,11,51,93.3,1
15817.0,56,3,2766.4,18.2,133,1596,2766.4,0
15818.0,224,1,340.5,30.954545454545453,11,284,340.5,1
15819.0,67,7,2005.83,14.225744680851063,111,1556,2005.83,0
15822.0,129,6,892.4399999999999,22.88307692307692,30,563,892.4399999999999,1
15823.0,8,5,3874.62,24.522911392405064,155,1770,3874.62,0
15824.0,89,2,890.94,34.26692307692308,24,478,890.94,0
15826.0,199,2,933.77,17.957115384615385,51,849,933.77,1
15827.0,8,24,1789.48,13.454736842105262,73,907,1789.48,0
15828.0,11,1,1108.82,14.984054054054052,74,367,1108.82,0
15833.0,373,1,80.4,16.080000000000002,5,24,80.4,1
15834.0,8,4,1515.39,14.162523364485983,105,851,1515.39,0
15837.0,121,1,385.03000000000003,13.75107142857143,28,216,385.03000000000003,1
15838.0,3,19,40053.35,890.0744444444445,12,36817,40053.35,0
15841.0,22,6,1507.4,32.7695652173913,41,1448,1507.4,0
15842.0,24,3,528.75,18.883928571428573,24,288,528.75,0
15845.0,172,4,622.78,13.839555555555554,36,167,622.78,1
15846.0,21,1,107.01,3.6900000000000004,27,79,107.01,0
15847.0,64,3,433.3,16.665384615384617,22,194,433.3,0
